Comment,Comment ID,Replies Count,Like Count,Updated At
"Se imaginan 100M en 24 horas?



Blinkkkkk str34mmmmmmmmmmm

Edit : Ya casi 98M en 1 día y 8 horas",UgzAO4N-nvr_MN0mSYp4AaABAg,16,189,2020-06-27T16:49:05Z
LETS GO 100 MILLION IN 24 HOURS!!! WE CAN DO IT BLINKS!!!,Ugzg7Crlr8DqHit0jxV4AaABAg,9,189,2020-06-26T19:56:49Z
"I feel like Jisoo appears here more than in any other mv, she's just WOW",Ugz5kToVf3hJxYJ8XZh4AaABAg,6,184,2020-06-26T09:23:33Z
"BRO WITH LISA, CARDI COULD NEVER AND JENNIE COMING IN SO STYLISH WITH HER HAIR BOOM AND ROSé with her white hair and Jisoo-  jusT WOW",Ugx0bX-a0Z2KYfE2baB4AaABAg,1,179,2020-06-26T11:45:01Z
"¿Por qué no hay comentarios en español?,,está canción simplemente es arte ¡hasta me dieron ganas de bailar! xd,Lisa se veía hermosa ,todas en general ♡stan blackpink♡",UgzJ6TIw-2-iDDuDjjx4AaABAg,12,178,2020-06-28T03:32:16Z
100 million in 24 hours come on blinks!!!!,UgwQZtZlqar30wBM0BJ4AaABAg,9,176,2020-06-26T19:56:59Z
I lost count on how many times I listened to this bop. Blackpink slayed it. SOTY.,UgznxC6AfKh1bRPyfSV4AaABAg,5,175,2020-06-27T11:42:20Z
IGNORE THE TOXIC FANS KEEP ON STREAMING WE CAN DO THIS BLINKS,UgwvPS2XidO6piFumcB4AaABAg,4,174,2020-06-26T19:56:48Z
I cant stop streaming this music video. Blackpink in your area,Ugw8UfZ8gHp7XpnCIIR4AaABAg,3,173,2020-06-26T19:54:25Z
"Lo admito llore, pero de la emoción por que mis Queens han regresado. Soy tan feliz",Ugz_fixIJiaRp7zZMoR4AaABAg,8,172,2020-06-26T19:57:32Z
I edited this comment so you'll never know how I got these likes,UgwaJOZYWMShX8-RPCV4AaABAg,0,169,2020-06-29T06:44:37Z
"Lisa: Blackpink in yo-

Me: I love you",UgwCrOulCAFN_07S-Ax4AaABAg,4,168,2020-06-26T19:57:03Z
"All the comments having a copying problem
Me:looking for my simple fellas in this crowd.",UgzKE7fTFnoBxtqxdCJ4AaABAg,7,167,2020-06-26T11:47:29Z
blackpink to haters : don’t like me? then tell me how you like that. look at you now look at me,UgxHCNuUE1kc53FFrJR4AaABAg,0,164,2020-06-26T11:47:55Z
"FINALLY JISOO GETS THE LINES SHE DESERVES!! 




Edit: ik she usually doesn't get much lines but she got more lines than the other CM 

(just clarifying:) )",Ugxk3gy8GfwrFUFkh454AaABAg,6,164,2020-06-27T03:21:27Z
"the ""look at you, look at me"" saga continues  ♡",Ugz9qwbPw3A0YMsqu0V4AaABAg,0,163,2020-06-26T11:46:49Z
"Everyone: Let's dream Jisoo say ""BLACKPINK IN YOUR AREA""",Ugx5h-UQ_0MiZrrJHt54AaABAg,6,162,2020-06-26T08:28:29Z
"2016 : *look at me look at me now*
2019 : *look at me , look at you*
2020 : *look at you , now look at me*",Ugz-_6bdnFQGddpefhh4AaABAg,4,162,2020-06-27T11:41:36Z
We're almost there guyss please dont give up on our girls. LOVE from Vietnammmm!!!!,UgwUhKfHuC_2i34ba2x4AaABAg,9,159,2020-06-27T05:15:26Z
can't believe how u like that is hashtag 1 on trending in pakistan first ever kpop song.,UgwNoabhFW86KeCPt-V4AaABAg,0,158,2020-06-28T05:45:19Z
"Me when see the comment be like
""Wth why it's all same!""",Ugw_bsnE_QSZGzWshBJ4AaABAg,6,156,2020-06-26T11:47:27Z
GUYSSS 100M.  WE DID ITT!!!! CONGRATS AND GOOD JOB EVERYONEE!!  BLINNKKKSSSS 150M BEFORE 48 HRSS,UgwAsEpWpjQvpCQaXll4AaABAg,5,154,2020-06-27T17:40:26Z
"OMG LISA 
Slay I think",Ugwe5kZ92r13lSB4g0N4AaABAg,1,153,2020-06-26T11:46:53Z
"No one talk about the iconic
 *”Bring back your boss,b*tch”*
- by Jennie Kim.",UgzNH4X13YoWe9-r8Ph4AaABAg,3,151,2020-06-26T19:55:37Z
"oh my god la canción está muy buena llegué 2 horas tarde pero no importa igual me enamoré OwO
오 신 이시여 노래가 아주 좋았어요 2 시간 늦었지만 사랑에 빠졌어요   TT

OMG the song was very good 2 hours late but I fell in love          <3",Ugzxto6r4rYtk-EbUAd4AaABAg,2,151,2020-06-26T11:47:00Z
Blinks lets make this mv reach 100 million within 24 hours,UgwBEmHg4InTMFE_ZBN4AaABAg,7,149,2020-06-26T19:54:08Z
So annoying that everyone is writing the same thing to have likes...,UgxdE1i3lJ2x_e36LKV4AaABAg,12,147,2020-06-26T10:56:19Z
"كمت ابجي بسبب فخامه الاغنيه احبكم يا كوينز الامه
I love you blackpink my queens
edit:thanks for 100 like 
تعديل:شكرا ؏ 100 لايك",UgwZvZvMVv0LA5SKjfp4AaABAg,1,147,2020-07-03T15:48:13Z
"They didn’t lie when they say...

“BlACKPINK IS THE REVOLUTION”",UgwxVUpd6xx-OFJ1ynF4AaABAg,2,147,2020-06-26T16:15:20Z
"LISA 2019 : Here lm kicing the door
LISA 2020: HOW YOU LIKE THAT",Ugz6DGVU2QWuQXaDSMp4AaABAg,0,147,2020-06-26T19:53:58Z
Dear stranger whoever  likes this : may your parents lives more than 10000 years.,UgyFLg7dThy2oFdCmFp4AaABAg,4,147,2020-06-26T08:37:12Z
Everyone hating on backpink like thnx god you only breath but they do smth in life!,UgwK4azbsNH-uNkZ8LR4AaABAg,5,146,2020-06-26T17:08:53Z
"BLACKPINK IS HERE AGAIN TO SAVE THIS YEAR, JUST LIKE EVERY YEAR",Ugz8dt2Nvx7EgUEyZVF4AaABAg,4,145,2020-06-26T07:51:13Z
Blackpink is back again to break records. It starts here.,UgyaH3FeQNS6Gi7lV2Z4AaABAg,2,145,2020-06-27T11:46:17Z
Such a masterpiece. Blackpink really put extra in every comeback,UgxxfjJ0-OtdetcJV_14AaABAg,0,141,2020-06-26T19:55:36Z
I thought it was just a SONG where I  had to read SUBTITLES then they SPOKE in ENGLISH! That blew my mind hahahA,UgybJRvgJRuOcu9xb9R4AaABAg,3,139,2020-06-26T19:46:32Z
"I can't wait to hear Jisoo say ""blackpink in your area"" hopefully.",UgxkJ05stWUlRUD6anp4AaABAg,11,139,2020-06-26T08:23:25Z
"Jisoo: Earth
Lisa: Fire
Jennie: Water
Rose: Air
Blinks: Dead
YG: Trash",Ugys5vjCrp-Mv-JJr5t4AaABAg,15,136,2020-06-26T09:01:14Z
"I love how all the members shined in this comeback, I can’t wait until their title track and album. Hopefully in the next song Jisoo gets to say “blackpink in your area”",Ugx8D1HRoQdh45zVS3p4AaABAg,9,136,2020-06-26T19:36:46Z
"For new fans:

Jennie - the pretty one
Jisoo - the pretty one
Rosé - the pretty one
Lisa - the pretty one",UgwC89N8kFCk9G_p4ap4AaABAg,5,136,2020-06-26T23:51:59Z
FINALLY!!! 🔥🔥,UgzT_M51ZR4hx7Xrzq54AaABAg,19,135,2020-06-27T20:07:16Z
"Most viewed video in YouTube in 24 hours

YES THEY BROKE THE RECORD",Ugx0dwBTqXbxAEjzo2h4AaABAg,6,134,2020-06-26T19:43:55Z
JISOO❤,Ugz4J3w9FdAZAhOGD8B4AaABAg,12,132,2020-06-26T11:47:10Z
mano q pereição é essa? aaaaaaaaa que lindass,UgyZbtzay7GXvkkzcBF4AaABAg,4,132,2020-06-26T11:47:04Z
Feels like a message for all haters and at the same time a declaration we are back... *how you like that*,UgxH5sL0VhS_wTTgLWV4AaABAg,0,132,2020-06-26T19:54:36Z
"No one: 
Blackpink: lets get likes and comments before the mv",UgwWVePeZO4PEv3mq7x4AaABAg,3,131,2020-06-26T07:57:44Z
"nobody:
literally no one:
confuse because  blackpink and bts stay gold premiere the same.",Ugwpff43Q4ij-W7rK114AaABAg,3,131,2020-06-26T09:08:11Z
Vamos BLINK's de todo el mundo a darle  like a este super trabajo de las chicas  y YG porfavor no me las valla a meter al sotano otro año.,Ugy2P7GU3vryZ92jTyR4AaABAg,8,130,2020-06-26T19:48:04Z
I don’t understand what is happening in the comment section lmao,UgwaRvXQtFIr-yP05i94AaABAg,5,129,2020-06-26T11:46:59Z
"Lisa: Look at you now look at me *while wiping her shoulders as if the haters are simply dusts*
Haters: *criesssss*",UgzLsQlAomqDIOAsYMl4AaABAg,3,128,2020-06-26T15:12:53Z
Lisa's hair color be changing more often than their comeback dates,UgyJy5IC_WA0tZpUEOp4AaABAg,5,128,2020-06-26T19:55:09Z
*blackpink said that the choreography was the most difficult they have had*,UgzbeIyE0J2J0NksJxV4AaABAg,9,126,2020-06-26T08:10:06Z
"they made a comeback after 14 months and they delivered vocals, visuals, raps, choreographies, styling. It was truly worth the wait, they left everyone speechless.",UgwgihBhKA6zWizpnt54AaABAg,0,126,2020-06-26T11:47:09Z
Blackpink are always on point that's crazy they always create good stuff,Ugwx8uuHOhrBMCagJix4AaABAg,0,124,2020-06-26T19:57:04Z
"*How many EXO-Ls are here for stanning Blackpink?*

~ _TURKISH Fan_",UgxQ77BnrTxX_k75keV4AaABAg,5,119,2020-06-27T11:40:26Z
"Me when I was watching this MV

“ my heart so bounce ” - jisoo",UgzMHRjUEvFf0KjJgeZ4AaABAg,0,116,2020-06-26T09:28:54Z
"Haters trying to bring blackpink down: “nO OnE: LiTeRAlly No ONe”
Blackpink and blinks breaking records: hana dul set, HOW YOU LIKE THAT!",UgzCILJ04eKvnyU9hjF4AaABAg,1,116,2020-06-26T16:06:18Z
YES BLINKS NEW WORLD RECORD !!!!!!!! WE DID IT!!!!,Ugx-UC4TX01GHKAQzkJ4AaABAg,6,115,2020-06-27T07:30:20Z
"Me: SCROLLING THROUGH COMMENT

“No one:, Everyone” WTF!",Ugz-lDHOAMVPbKP7v0R4AaABAg,0,115,2020-06-26T10:43:46Z
"Haters: "" I hate her cuz she so intimidating ""
Lisa : ""look at you, now look at me""  ""Then tell me how you like that""
Haters : (died in the corner)",Ugzjetm7BmJzt2dtIIF4AaABAg,8,115,2020-06-26T09:31:40Z
"BLACKPINK don't deserve all this hate. 
They just made a comeback after 1years 2 months 22 days. 
Blinks fighting let's show them our LOVE.",UgzbN8MUFSQoZRbr_514AaABAg,3,114,2020-06-26T21:24:32Z
"If jisoo says “blackpink in your area” I’m gone. It’s over for me, I’ll be happy.

Edit: Didn’t happen 🤷🏽‍♀️ queen lisa slayed it tho",Ugyd4kJH9EF3NGgwM-Z4AaABAg,14,112,2020-06-26T09:03:38Z
Stop commenting “No one comments” The girls worked so hard to make this music video after all they have been trough and this is what y’all do? i’ve lost faith in humanity- this is just sad,UgzetdleVjz1x2JdlWl4AaABAg,8,112,2020-06-26T11:47:50Z
BLACKPINK NO BRASIL DEPOIS DO CORONA ♡♡ :),Ugwq3TebPNbuedvMmnF4AaABAg,17,111,2020-06-27T01:00:22Z
Fun fact: this comment was made before the actual mv,UgwT6ohgTpoUKvJ0MG54AaABAg,5,111,2020-06-26T07:55:50Z
i pray a random person who likes this will be a billionare,UgzlrmpJnMNuAJZpz6J4AaABAg,18,111,2020-06-26T08:42:57Z
"Today

Others: nervously waiting for the class announcement

Me : nervously waiting for MV cb blackpink.",Ugzi2VOJ3EvdjKNQvuR4AaABAg,5,110,2020-06-26T07:56:42Z
They literally fed us. And this isnt even apart of the title track- or am I wrong?¿,UgxAjTpKus_RhnFdgF54AaABAg,4,110,2020-06-26T19:46:23Z
Rosè's parts are a masterpiece,UgyEh4_8kOi1u4z2cvp4AaABAg,0,110,2020-06-26T19:54:41Z
Si hablas español porfavor comenta necesitamos más comentarios en español,UgzzZZzUG9QNJMt2kmt4AaABAg,16,109,2020-06-26T19:43:26Z
"_Can we just APPRECIATE our girls.... Instead of writing ""no one""_
I mean they had *worked so hard for this*",UgynUssc2baDmWPuyu14AaABAg,5,108,2020-06-26T12:35:02Z
"*_while everyone is talking about the spam comments i just want to say_* :

*BLACKPINK IS SLAYING*

*my **_turtle rabbit kim_** ohh the visuals and vocals ahhh im so happy you got center baby i love you keep slaying baby ahhhhh i just love you*

*my **_Rosiee_** main vocal is slaying baby your blue hair is so pretty the visual ahhhh i can't i hope you will get a high note soon pasta*

*my **_maduuu jenduek_** im sad that you didn't rap but you slayed the powerful vocals the visual too ahhh my babyy the blond hair ahh is suit you darling ahhh why are so pretty*

*last but not the least our maknae **_lalisaaa_** ahhh baby you're grown up nowww baby you slayed the dance break of course from our main dancer you slayed the rap too ahhh the visual ahh the pink hair suit you*

*_thats all my ot4 heart is now happy_*",UgzaRrkIbfkiTiS3dKN4AaABAg,3,107,2020-06-27T11:50:32Z
PETITON TO STOP THE “NO ONE LITERALLY NO ONE” JOKE  SERIOUSLY ITS NOT FUNNY,UgwTbfjN6sNVbT2WVvR4AaABAg,6,107,2020-06-26T15:59:59Z
"yg and bighit: bts and blackpink posting at the same time
me: *confused in armyblink*",Ugxd_zgeaFPSDkaS8wt4AaABAg,4,106,2020-06-26T09:34:16Z
"I wish Jisoo would've said the ""Blackpink in your area"" line! :( BUT IT'S OKAY SHE STILL SLAYED",UgwIW3UwrUCu7NCH5w94AaABAg,2,104,2020-06-26T09:04:07Z
"Youtube: 6 minutes left
Me: WHY IS TIMEE SO SLOWWW",Ugz3kzKNC10n2OIROsl4AaABAg,3,104,2020-06-26T08:52:21Z
"Can we please stop this type of comments:

No one:
Literally no one:
Everyone: comments and gets like?

Can we please appreciate our girls???",UgwhR8wFj_isCDnb5rh4AaABAg,11,103,2020-06-26T11:47:32Z
This makes want to have my heart broken so I can revenge myself,UgzBNQDOXBZ6IBeDZ2R4AaABAg,0,103,2020-06-26T11:47:41Z
I really hope that Jisoo say “BLACKPINK in your area” one day,UgwQ0XnXUORiJ-HXsjZ4AaABAg,7,102,2020-06-26T14:06:00Z
"PLEASE STOP COMMENTING ""NO ONE, LITERALLY NO ONE"" LET'S TALK ABOUT THIS M/V INSTEAD",UgzclBEOI6HVwgh_bP14AaABAg,4,102,2020-06-26T12:38:53Z
"“Look at you now look at me!”
 Blackpink didn’t have to attack me like that.......",UgybQwMqC_JeQl7Y8MR4AaABAg,0,102,2020-06-26T09:30:51Z
Can y’all shut up about the “nO oNe: LiteRallY nO oNe” and just appreciate the damn music video?,UgzvkvHjny1Ez-mjw7V4AaABAg,16,101,2020-06-26T13:58:58Z
"Please let me hear Jisoo's ""Blackpink in your area""",UgwiAQnGau98hUeXRJR4AaABAg,11,101,2020-06-26T07:55:10Z
*I MISS JENNIE'S RAP*,Ugyj_CPJQCfnwvRhFPJ4AaABAg,7,101,2020-06-26T19:54:34Z
At first lisa looks like minzy for a while '-',UgwTsPOUxrykLnMZPY14AaABAg,5,101,2020-06-26T11:46:44Z
"YG : *""What is green screen??""*",Ugx1pMZE_mK8sUor6a14AaABAg,1,100,2020-06-27T11:43:38Z
Can yall stop commenting “no one literally no one” and appreciate this masterpiece ?,UgwMxYIFzyb142HEBNN4AaABAg,8,100,2020-06-26T11:15:31Z
"Director: How badass do you want the comeback music video to be?

The girls: BADA BING BADA BOOM BOOM BOOM",UgwM21pFx22PuGN-VcB4AaABAg,0,100,2020-06-26T19:54:19Z
"Hey why does everyone comments "" no one, literally no one """,UgzU7Nt0JlHOrYyqD894AaABAg,21,99,2020-06-29T01:13:38Z
"""How you like that"" The amount of time that the line is repeated is insane",UgyUGD6_00Zp8RCdcqh4AaABAg,3,98,2020-06-26T11:53:20Z
I think my screams were heard throughout the neighborhood,UgxuPc94WmAeHzGiY0R4AaABAg,0,97,2020-06-26T11:46:42Z
Fun fact: this premiere has even more views than other MVs,Ugyvv-ki-ZCwWcMvKrh4AaABAg,7,97,2020-06-26T08:31:04Z
"Rosè: ""look up in the sky it's a bird it's a plane""



Every blink:  *did she mean our wig?*",UgwblGJYZ8mvbErKaWV4AaABAg,1,96,2020-06-26T16:16:35Z
"nobody: 
blinks: *ruining their sleep schedule for blackpink’s comeback*",UgzJGOgZyNBU8BGlFzV4AaABAg,4,94,2020-06-26T08:59:19Z
In these moments when you are shocked by their beauty and how good this song is :0,UgwHW4fEzCr26DH5lyR4AaABAg,0,94,2020-06-26T19:55:06Z
"MARRY ME, ROSIE.",Ugw2sHb7z2acAyXZo554AaABAg,0,92,2020-06-26T19:54:05Z
"Me: *hoping Jisoo will say blackpink in your area*
YG: *makes them say “how you like that” in the teasers to get away with jisoo not having to say “blackpink in your area”*
Me: “where’s my pickaxe?!”",Ugx0la-W2SM_8uZNRdt4AaABAg,6,92,2020-06-26T08:20:33Z
"hatters : spam dat spam dat for forzen the views
lisa : ""ba da bim ba da bum bum"" - Now look at you now look at me",UgzOiAVu-LSi2u3EFHB4AaABAg,0,91,2020-06-26T19:55:48Z
"I’m putting this comment to drown out the “no one:” comments
Edit: I don’t want this comment to be pointless so I am going to say something else too:
OMG I LOVE THIS SONG AND BLACKPINK. Jisoo finally got to sing the chorus for once!!!!!(she is my bias X3)
Befor I say anything else:


LOOK AT YOU NOW LOOK AT ME!!!
(XD sry)",UgwbHH1x9tJBIzmC42F4AaABAg,0,90,2020-06-26T20:02:44Z
"How you like that?
BLACKPINK: yes",Ugx9bPV_6dqaHG5elrx4AaABAg,2,90,2020-06-26T11:46:59Z
Who ever disliked any videos of blackpink will never find happiness,UgyeNkn4Nzcgu01xMdN4AaABAg,1,90,2020-06-26T19:46:30Z
"Haters be like: *""let's ruin blackpink's comeback..""*


Lisa and Jennie: ""Before you do that, *look at you, now, look at me..""*


*Haters realizing that they ruin themselves coz they realized that blackpink's shadow are more prettier than them..*",Ugxt5ba6XUDzgl0wm594AaABAg,2,90,2020-06-26T23:16:34Z
"lisa: look at you, now look at me

literally nothing:
my insecurity: 11/10",UgxMoVBnVV6613gnId94AaABAg,2,89,2020-06-26T09:20:41Z
"When everyone is commenting for likes, can I just say that the MV is such a bomb? The stage effects, the costumers, the make-up were all on point!",UgyVSETuIpm8UngMp4Z4AaABAg,7,89,2020-06-26T11:22:03Z
"To those who comment ""No one: Literally no one:"" please stop it's fr33zing the vi3ws.If you are a blink who commented ""No one...""and it's seeing this, please delete your comment imediately! :(",Ugwrs_N9EwuPyRl2pdt4AaABAg,7,88,2020-06-26T12:03:22Z
"STAN BLACKPINK 
STREAM HOW YOU LIKE THAT",UgyJTE-8dczO-Ygamip4AaABAg,2,88,2020-06-26T19:54:33Z
Guys 50 million views in 10hours lets do 100 million in 20hours guys 95 million views!,UgzB-cMFdF9bKXbop3V4AaABAg,14,87,2020-06-27T13:08:58Z
I first didn't like blackpink but after listening to this song I might become a blink!,Ugx_JIe-HRwSEQbeaaV4AaABAg,3,86,2020-06-27T11:43:47Z
"CAN WE STOP COMMENTING ""NO ONE LITERALLY NO ONE"" LIKE WE NEED TO APPRECIATE THEIR SONG/MV",Ugx66DvJejpiAkZKrv94AaABAg,11,85,2020-06-26T12:00:02Z
"Our goals:
•100M Vi3wrs in 24 hours
•300K+ coment in 24 hours
•4M likes in 24 hours
And also dont use emoji
Be ready blink!",UgwHAVyvwteGU1-sjoB4AaABAg,6,85,2020-06-26T08:09:45Z
Jisoo,UgxrEDyk1Ntkg0MCYBN4AaABAg,0,85,2020-06-27T11:46:45Z
"Fam, just stream this MV and their LIVE performance on Jimmy Fallon alternately, forget the other videos, we only have 4 hours left. Stream harder, fam! Fighting!!",UgwqpcSj-zsJxdCJgld4AaABAg,4,85,2020-06-27T04:36:21Z
"Can everyone stop commenting “writes this and gets nothing of likes?” It’s annoying, its a freaking BLACKPINK mv you should be commenting for our QUEENS!🥺",Ugw7F-k0I7RyF35eP594AaABAg,4,84,2020-06-26T15:15:04Z
this song Coming soon for a tiktok show by kids now,Ugym6R-VVk9cnFLPp7h4AaABAg,2,84,2020-06-26T19:44:53Z
"*Blackpink* : ""HoW YoU LikE tHaT?""

*Me before even watching it* : ""I like it very much thank you""",UgyMh4hPBlQhuiNQ2YJ4AaABAg,3,84,2020-06-26T08:32:43Z
"Haters: I hâte black pink
Black pink:look at you now look at me",UgwIGMXDko6Y47LCmeF4AaABAg,3,83,2020-06-27T02:23:15Z
Update: 49M views everyone in just 10hrs!,Ugyj59bfab8xo2taXZd4AaABAg,2,82,2020-06-26T19:45:35Z
Omg the “no one” thing is literally happening in BTS mv too like wtf I think ppl who do that hate both blackpink and bts,Ugza2Av4ZXdUyN1hS514AaABAg,5,82,2020-06-26T11:46:34Z
"I really like how jealous haters already disliked the video without hearing anything, we like it cause we Stan.",UgwuUsXFA0LIGuVQ1XB4AaABAg,3,82,2020-06-26T08:34:13Z
i pray a random person who likes this will be a billionare,UgyFVlyGoXm9sWuUWZh4AaABAg,2,80,2020-06-26T08:50:34Z
Let's go guys!!!! We can make it!!!!,UgzYRAl4pEgRUwDbEPZ4AaABAg,6,80,2020-06-27T06:46:01Z
I love Lisa's rap and the visuals of Rosé in this comeback!!,UgzArxf3mXB12ee11nZ4AaABAg,0,79,2020-06-26T11:46:43Z
1:27 this scene is so satisfying omg Jennie slayyyy,UgwcEBCuSzbjETS7b-x4AaABAg,1,79,2020-06-26T11:47:30Z
"I don't like Blackpink at all













Because I love them !!!!!!!!",UgwxhlyrjO_hLV-vUvt4AaABAg,4,79,2020-06-26T19:55:29Z
There isn’t a single blackpink song that I dislike,Ugxl5HdcyUcXlcyIwRl4AaABAg,5,78,2020-06-26T19:13:47Z
"No one:
Literally no one:
YouTube: freeze v3ws and likes of BLACKPINK",UgzdZ05JSDZTFnhUKP14AaABAg,2,77,2020-06-26T09:48:04Z
"Not a BlackPink fan.
But you guys are amazing, like seriously !!!50M views in just 10hrs !!!!!!",UgzPfixw7uFHBZfrPSd4AaABAg,6,76,2020-06-26T19:55:50Z
"1. Stop with that spam ""no one: ..."" 
2. Stop hating blackpink, bts or any other fandom! Respect other idols and just enjoy their music without fan wars! Grow up and show that you're mature! I stan both bts and blackpink and i'm so proud of both groups for all the effort they put into their songs, videos, dances, etc. So please at least respect them. THANK YOU! 🙏",Ugy7tTtZoBOZN0wC2Rt4AaABAg,8,75,2020-06-26T16:31:11Z
DONT WATCH ANY REACTION OR LYRIC GID GUYS! FOCUS ONLY ON THIS!!,Ugx5lYOL1jFgYrpJQX94AaABAg,0,75,2020-06-26T11:47:21Z
i feel like jisoo should’ve said “blackpink in your area” this time since every other member BUT jisoo has said it in a song before,Ugwwi4t3uHdFXhvbtCl4AaABAg,13,74,2020-06-26T19:58:29Z
"When Lisa said she's the hottest, she wasn't lying at all",UgwRfWsntka3a-b7xyF4AaABAg,1,73,2020-06-27T11:44:58Z
Lowkey disappointed I wanted to hear jisoo say “Blackpink In  your area”:(,Ugy3wqdvzVz3kOiIZM14AaABAg,8,72,2020-06-27T02:13:58Z
"I LOVE IT 
I LOVE IT
I LOVE IT
LISA,JISOO,ROSE,JENNIE",UgzDYYywfoR01E1qKWV4AaABAg,0,72,2020-06-26T19:54:24Z
"Kill this love: 17M in 8 hours
HYTL: 39M in 8 hours
BLACKPINK IS THE REVOLUTION",UgyewL4APxuP6buru-14AaABAg,6,72,2020-06-26T17:37:04Z
Fun fact: I’m more stressed rn than I was for my final exams,UgyQvWKpBZ15khCg8vp4AaABAg,2,72,2020-06-26T07:58:43Z
The MV hasn’t even started yet and there’s already 3.2k dislikes ...,UgxFPO-3y-HdbV9eduJ4AaABAg,9,71,2020-06-26T08:45:19Z
"The beat is just soo lit! Something that would make you dance. And also, OUR QUEENS ARE ON FIRE! LISA'S RAAAPP!! OMG!!",UgyPeSryxyNevLHfYh14AaABAg,0,70,2020-06-26T19:55:47Z
"*NO JOKES, BUT THIS TIME OUR JISOO REALLY HITS DIFFERENT SHE'S SO HOT*",Ugx4XvziKKasEb2lbgJ4AaABAg,8,70,2020-06-26T14:36:59Z
I miss when the comment section was actually comments about the MV,UgyMsW1rybcR9-J5pM94AaABAg,2,70,2020-06-26T15:11:38Z
