I can't wait😍,UgwqtlTvhHivcFmk8Kt4AaABAg,0,0,none,2020-06-26T07:50:14Z
I love you blackpink 💖💖💖💝💝💝💝 queens are back. This song is the song of the year👍💖👍,Ugyn-iC1krl28DiGG0p4AaABAg,0,1,none,2020-06-27T07:48:25Z
Oi,UgwNA_q-ZVjAhV6uKsV4AaABAg,0,0,none,2020-06-26T07:50:13Z
Wow,Ugxvvpt8WxhKa2qoM-d4AaABAg,0,0,none,2020-06-26T07:50:12Z
Omo omo,Ugw0pI8LWzjGWr1eRtF4AaABAg,0,0,none,2020-06-26T07:50:12Z
Hóng ghê,UgwIejX25DxRjIt94zx4AaABAg,0,1,none,2020-06-26T07:50:11Z
❤️,Ugxq8QbHYy9ZnFRjwB14AaABAg,0,1,none,2020-06-26T07:50:11Z
1 week im waiting this song,Ugx4GaedPuA7oByl_oB4AaABAg,1,1,none,2020-06-26T07:50:11Z
I hope jisoo says blackpink in your erea❤❤❤❤❤❤❤❤❤❤,UgwQSh7IXa76gGK78-94AaABAg,0,1,none,2020-06-26T07:50:10Z
We’re so closeeeeee,UgzlEjAnB0vQPPRyKHF4AaABAg,0,45,none,2020-06-26T07:50:10Z
Excitedd,UgyKSFHmzixMjrtE1ON4AaABAg,0,0,none,2020-06-26T07:50:10Z
Lamaa,UgzbU9uAggmOSVMPEmB4AaABAg,0,0,none,2020-06-26T07:50:10Z
Black pinkkkk,UgzI9uYCgcnAStVIpvR4AaABAg,0,0,none,2020-06-26T07:50:09Z
たのしみー！,UgyHCxGImtqKELNt2Wh4AaABAg,0,0,none,2020-06-26T07:50:09Z
Omg.!!,UgwRsTD4LgpzMxVPnq54AaABAg,0,0,none,2020-06-26T07:50:09Z
Soooo exciteeeed,Ugx2TrBsLU33c63QY2Z4AaABAg,0,0,none,2020-06-26T07:50:08Z
HOLA,UgxfYMLENVpyIcc_z2V4AaABAg,0,1,none,2020-06-26T07:50:07Z
💜💜💜💜💜💜,Ugx5rl8ZQ-V_3ELuBdN4AaABAg,0,0,none,2020-06-26T07:50:06Z
I'm so nervous,UgyG34umS6Bu3Z-BWg54AaABAg,0,1,none,2020-06-26T07:50:06Z
Omg I can’t waaait,UgxTpANj8J30yaF19hl4AaABAg,0,4,none,2020-06-26T07:50:06Z
Ohh öleceğim,UgxlZ_HJHIQAeh_cFFV4AaABAg,0,0,none,2020-06-26T07:50:04Z
Perfect,UgwHhm5LWqPBnymSvE94AaABAg,0,0,none,2020-06-26T07:50:03Z
I am soo excited,Ugx6w5n-pB3CQVXc9mZ4AaABAg,0,0,none,2020-06-26T07:50:03Z
👏👏👏👏⁦🕺🏿⁩⁦🕺🏿⁩⁦🕺🏿⁩,UgwShzajUvARGdamqmp4AaABAg,0,0,none,2020-06-26T07:50:02Z
WHAT,UgwpaA4kAtubBgDGdUF4AaABAg,0,0,none,2020-06-26T07:50:02Z
💖,UgxT7N1uMQQJE3bG7Lp4AaABAg,0,0,none,2020-06-26T07:50:00Z
first,Ugwj6sKs8HzE8qXG3xR4AaABAg,0,0,none,2020-06-26T07:49:59Z
Omg,Ugw1MmKRU9rhAfnEUtl4AaABAg,1,0,none,2020-06-26T07:49:59Z
Aaaaaah,Ugy_9H0DrcJgE1EU-0x4AaABAg,0,0,none,2020-06-26T07:49:59Z
Wow,UgwAwqvKaHFh_wCpRnh4AaABAg,0,0,none,2020-06-26T07:49:58Z
omg,UgxmU1O-kxcwdLEEKe94AaABAg,0,0,none,2020-06-26T07:49:58Z
Really excited!,UgwukLCYA0tco-OykQJ4AaABAg,0,0,none,2020-06-26T07:49:57Z
I am so HYPED!,Ugy6yJ2ine4xyKWc7YR4AaABAg,0,1,none,2020-06-26T07:49:57Z
I CAN'T WAIT,UgzHsUKLG6VZgaXz1AJ4AaABAg,1,67,none,2020-06-26T07:49:57Z
💜💜💜💜💜💜💜,UgwxJrT0pu_g_fXaSxp4AaABAg,0,1,none,2020-06-26T07:49:57Z
Wah,UgyxP-qsUw1BFTqGlZp4AaABAg,0,0,none,2020-06-26T07:49:56Z
Who loves the thumbnail ooomhmhhgggod,UgxtjD2DheDmRU7e4vB4AaABAg,0,17,none,2020-06-26T07:49:56Z
Why is there no comments,Ugzhgd5_1qupLDvSQQ14AaABAg,0,0,none,2020-06-26T07:49:53Z
Ommmmmgggggggg,UgymXLdniwI5yIk2z394AaABAg,0,0,none,2020-06-26T07:49:53Z
IM SO EXCITED,UgxpVDBhwd4chE5Sjth4AaABAg,9,162,none,2020-06-26T07:49:44Z
First,UgwrZmKpWm4GEY_rF8Z4AaABAg,1,4,none,2020-06-26T07:49:44Z
Can't waitttt,UgxLMe5Ey5yECqbUlPl4AaABAg,2,86,none,2020-06-26T07:49:41Z
